MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,speed_calc,acceleration,delta_heading,speed_ma,acceleration_ma,delta_heading_ma,LAT_pred,LON_pred,prediction_error,Label
303442000,2020-01-01 00:00:02,48.18054,-122.54524,7.8,172.2,511.0,0.0,,0.0,0.0,,0.0,48.18054,-122.54524,0.0,Normal
303407000,2020-01-01 00:00:02,54.86595,-163.40874,0.1,294.6,511.0,0.0,,0.0,0.0,,0.0,54.86595,-163.40874,0.0,Normal
367033990,2020-01-01 00:00:02,32.72328,-117.22708,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,32.72328,-117.22708,0.0,Normal
367118440,2020-01-01 00:00:02,37.04883,-88.42613,0.0,320.4,70.0,0.0,,0.0,0.0,,0.0,37.04883,-88.42613,0.0,Normal
367012660,2020-01-01 00:00:02,39.71692,-75.51686,0.0,271.2,511.0,0.0,,0.0,0.0,,0.0,39.71692,-75.51686,0.0,Normal
367166440,2020-01-01 00:00:02,35.40872,-94.98467,6.7,97.0,511.0,0.0,,0.0,0.0,,0.0,35.40872,-94.98467,0.0,Normal
367110550,2020-01-01 00:00:02,42.24283,-70.972,0.0,308.7,511.0,0.0,,0.0,0.0,,0.0,42.24283,-70.972,0.0,Normal
316005239,2020-01-01 00:00:02,45.55777,-73.52484,0.0,203.0,24.0,0.0,,0.0,0.0,,0.0,45.55777,-73.52484,0.0,Normal
367022790,2020-01-01 00:00:02,41.16798,-73.16392,0.0,251.7,186.0,0.0,,0.0,0.0,,0.0,41.16798,-73.16392,0.0,Normal
312391000,2020-01-01 00:00:02,32.40715,-117.23361,0.1,15.6,511.0,0.0,,0.0,0.0,,0.0,32.40715,-117.23361,0.0,Normal
367637740,2020-01-01 00:00:02,31.77043,-88.16053,0.0,125.3,151.0,0.0,,0.0,0.0,,0.0,31.77043,-88.16053,0.0,Normal
367108460,2020-01-01 00:00:02,37.85806,-122.4808,0.0,4.3,511.0,0.0,,0.0,0.0,,0.0,37.85806,-122.4808,0.0,Normal
367120550,2020-01-01 00:00:02,39.89397,-75.19707,0.0,280.1,511.0,0.0,,0.0,0.0,,0.0,39.89397,-75.19707,0.0,Normal
367522910,2020-01-01 00:00:02,35.14413,-90.06199,10.5,188.2,511.0,0.0,,0.0,0.0,,0.0,35.14413,-90.06199,0.0,Normal
303442000,2020-01-01 00:00:02,48.187503927855715,-122.5382760721443,7.8,172.2,511.0,7.8,7.8,-30.80000000000001,2.6,-1.133333333333333,33.36666666666668,48.18744071622309,-122.53822978016939,7.8349584815464e-05,Spoofed
369999000,2020-01-01 00:00:02,32.38511,-90.90395,0.0,271.3,80.0,0.0,,0.0,0.0,,0.0,32.38511,-90.90395,0.0,Normal
368039870,2020-01-01 00:00:02,41.88913,-87.62199,0.1,30.2,511.0,0.0,,0.0,0.0,,0.0,41.88913,-87.62199,0.0,Normal
367075220,2020-01-01 00:00:02,28.90483,-95.36867,0.0,223.4,511.0,0.0,,0.0,0.0,,0.0,28.90483,-95.36867,0.0,Normal
303583000,2020-01-01 00:00:02,45.88968,-86.12454,11.2,72.1,82.0,0.0,,0.0,0.0,,0.0,45.88968,-86.12454,0.0,Normal
338132000,2020-01-01 00:00:02,47.66117,-122.38005,0.0,302.1,511.0,0.0,,0.0,0.0,,0.0,47.66117,-122.38005,0.0,Normal
338208423,2020-01-01 00:00:02,32.72595,-117.20939,0.0,271.0,511.0,0.0,,0.0,0.0,,0.0,32.72595,-117.20939,0.0,Normal
367480010,2020-01-01 00:00:02,48.15891,-122.6726,0.0,355.1,356.0,0.0,,0.0,0.0,,0.0,48.15891,-122.6726,0.0,Normal
367318760,2020-01-01 00:00:02,39.84433,-75.34633,9.5,238.0,235.0,0.0,,0.0,0.0,,0.0,39.84433,-75.34633,0.0,Normal
367650190,2020-01-01 00:00:02,35.08166,-90.1749,1.7,312.3,344.0,0.0,,0.0,0.0,,0.0,35.08166,-90.1749,0.0,Normal
367097970,2020-01-01 00:00:02,39.38451,-76.08312,6.5,70.5,511.0,0.0,,0.0,0.0,,0.0,39.38451,-76.08312,0.0,Normal
367481630,2020-01-01 00:00:02,38.84931,-90.10901,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,38.84931,-90.10901,0.0,Normal
316009090,2020-01-01 00:00:02,46.79418136272545,-92.02248863727455,0.1,203.0,308.0,0.1,0.1,-99.80000000000001,0.03333333333333333,-6.8,32.33333333333335,46.79407938371458,-92.0224588025642,0.00010625360511425958,Spoofed
316009842,2020-01-01 00:00:02,49.21926186372745,-123.04814813627254,0.0,302.8,511.0,0.0,0.0,-5.699999999999989,6.833333333333333,-4.718447854656915e-16,-0.2666666666666515,49.21944910525682,-123.04827288680862,0.00022499352561926796,Spoofed
316005613,2020-01-01 00:00:02,49.29047,-123.06036,0.0,69.8,511.0,0.0,,0.0,0.0,,0.0,49.29047,-123.06036,0.0,Normal
367654290,2020-01-01 00:00:02,36.99869,-89.15962,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,36.99869,-89.15962,0.0,Normal
303308000,2020-01-01 00:00:02,47.673313226452905,-122.3828467735471,0.0,308.5,356.0,0.0,-20.5,202.5,6.833333333333333,0.0,5.200000000000027,47.67334143023932,-122.38278071468577,7.182775737171401e-05,Spoofed
219033000,2020-01-01 00:00:02,35.168143106212426,-127.96507689378757,20.5,106.0,103.0,20.5,20.5,-197.60000000000002,6.833333333333333,6.8,-47.99999999999998,35.167993401710845,-127.96513666275081,0.00016119480996734558,Spoofed
367098310,2020-01-01 00:00:02,34.27399,-91.97325,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,34.27399,-91.97325,0.0,Normal
316023608,2020-01-01 00:00:02,49.1736481763527,-122.94270182364728,0.0,303.6,511.0,0.0,0.0,10.700000000000045,0.03333333333333274,-4.233333333333333,-13.399999999999972,49.173736991163736,-122.94261647966078,0.00012317331971994225,Spoofed
316007990,2020-01-01 00:00:02,49.32824106212425,-123.09135893787575,0.0,292.9,358.0,0.0,-0.1,42.89999999999998,4.266666666666666,-0.03333333333333333,-0.5666666666666581,49.328169787249635,-123.09148356948643,0.00014357279035573392,Spoofed
316024578,2020-01-01 00:00:02,49.20030887775551,-123.1650611222445,0.1,250.0,275.0,0.1,-12.6,-93.80000000000001,4.299999999999999,-2.566666666666667,25.933333333333362,49.20031813473902,-123.16494561157475,0.00011588100175783324,Spoofed
256213000,2020-01-01 00:00:02,36.47712,-137.16365,18.6,90.7,93.0,0.0,,0.0,0.0,,0.0,36.47712,-137.16365,0.0,Normal
338404000,2020-01-01 00:00:02,35.6282,-121.3671,8.3,148.2,511.0,0.0,,0.0,0.0,,0.0,35.6282,-121.3671,0.0,Normal
367463740,2020-01-01 00:00:02,45.10994,-86.97075,7.7,207.2,209.0,0.0,,0.0,0.0,,0.0,45.10994,-86.97075,0.0,Normal
241530000,2020-01-01 00:00:02,31.28154721442886,-117.26611278557115,12.7,343.8,345.0,12.7,12.6,49.19999999999999,6.866666666666666,4.233333333333333,46.93333333333336,31.281550578860834,-117.26606557086318,4.733442776453942e-05,Spoofed
367655030,2020-01-01 00:00:02,35.18209,-93.13194,5.2,328.7,511.0,0.0,,0.0,0.0,,0.0,35.18209,-93.13194,0.0,Normal
256186000,2020-01-01 00:00:02,38.05695,-122.26087,0.0,215.0,257.0,0.0,,0.0,0.0,,0.0,38.05695,-122.26087,0.0,Normal
338454000,2020-01-01 00:00:02,40.63661,-74.07117,0.1,268.0,82.0,0.0,,0.0,0.0,,0.0,40.63661,-74.07117,0.0,Normal
367101470,2020-01-01 00:00:02,32.3262,-90.89629,0.0,238.5,511.0,0.0,,0.0,0.0,,0.0,32.3262,-90.89629,0.0,Normal
338531000,2020-01-01 00:00:02,34.22099,-76.31654,6.8,48.8,44.0,0.0,,0.0,0.0,,0.0,34.22099,-76.31654,0.0,Normal
316013198,2020-01-01 00:00:02,49.20584,-123.09036,0.0,286.5,511.0,0.0,,0.0,0.0,,0.0,49.20584,-123.09036,0.0,Normal
367101920,2020-01-01 00:00:02,41.64829,-70.27921,0.0,187.3,205.0,0.0,,0.0,0.0,,0.0,41.64829,-70.27921,0.0,Normal
303407000,2020-01-01 00:00:02,54.87286382765531,-163.40182617234467,0.1,294.6,511.0,0.1,-7.7,122.40000000000003,2.6333333333333333,0.033333333333333215,74.93333333333335,54.872981788869474,-163.40183143558215,0.0001180785743317035,Spoofed
367463310,2020-01-01 00:00:02,47.66746,-122.39322,0.0,312.0,511.0,0.0,,0.0,0.0,,0.0,47.66746,-122.39322,0.0,Normal
368117720,2020-01-01 00:00:02,37.18948,-89.044,0.0,317.6,50.0,0.0,,0.0,0.0,,0.0,37.18948,-89.044,0.0,Normal
367771030,2020-01-01 00:00:02,47.66202,-122.38648,0.0,295.4,215.0,0.0,,0.0,0.0,,0.0,47.66202,-122.38648,0.0,Normal
256213000,2020-01-01 00:00:02,36.482430621242486,-137.15833937875752,18.6,90.7,93.0,18.6,18.5,-112.3,6.233333333333334,6.2,-72.59999999999998,36.4824404740284,-137.15830964823547,3.1320621502663155e-05,Spoofed
367578710,2020-01-01 00:00:02,42.25984,-70.91863,9.4,331.4,351.0,0.0,,0.0,0.0,,0.0,42.25984,-70.91863,0.0,Normal
367314110,2020-01-01 00:00:02,39.20408,-74.64509,0.2,204.9,511.0,0.0,,0.0,0.0,,0.0,39.20408,-74.64509,0.0,Normal
367567590,2020-01-01 00:00:02,37.05792,-88.38413,4.6,65.8,65.0,0.0,,0.0,0.0,,0.0,37.05792,-88.38413,0.0,Normal
369970470,2020-01-01 00:00:02,34.02706,-91.25133,0.0,243.0,511.0,0.0,,0.0,0.0,,0.0,34.02706,-91.25133,0.0,Normal
367568460,2020-01-01 00:00:02,41.03994,-73.12338,16.1,340.1,511.0,0.0,,0.0,0.0,,0.0,41.03994,-73.12338,0.0,Normal
366999423,2020-01-01 00:00:02,40.51055,-80.11168,0.0,290.5,124.0,0.0,,0.0,0.0,,0.0,40.51055,-80.11168,0.0,Normal
368116140,2020-01-01 00:00:02,40.75151,-73.96331,15.1,216.8,217.0,0.0,,0.0,0.0,,0.0,40.75151,-73.96331,0.0,Normal
538001647,2020-01-01 00:00:02,40.17173,-73.42396,2.0,243.9,54.0,0.0,,0.0,0.0,,0.0,40.17173,-73.42396,0.0,Normal
367312670,2020-01-01 00:00:02,40.90657,-71.85497,4.7,243.1,511.0,0.0,,0.0,0.0,,0.0,40.90657,-71.85497,0.0,Normal
367413000,2020-01-01 00:00:03,53.9035,-166.52567,0.1,84.0,511.0,0.0,,0.0,0.0,,0.0,53.9035,-166.52567,0.0,Normal
367693590,2020-01-01 00:00:03,41.36492,-72.08331,0.0,314.0,25.0,0.0,,0.0,0.0,,0.0,41.36492,-72.08331,0.0,Normal
367088940,2020-01-01 00:00:03,46.16711,-123.91809,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,46.16711,-123.91809,0.0,Normal
636018492,2020-01-01 00:00:03,38.52589,-74.80706,12.5,145.0,145.0,0.0,,0.0,0.0,,0.0,38.52589,-74.80706,0.0,Normal
366926740,2020-01-01 00:00:03,33.7683,-118.21925,1.6,63.1,337.0,0.0,,0.0,0.0,,0.0,33.7683,-118.21925,0.0,Normal
367614030,2020-01-01 00:00:03,43.37227,-124.21038,0.0,291.7,511.0,0.0,,0.0,0.0,,0.0,43.37227,-124.21038,0.0,Normal
367152840,2020-01-01 00:00:03,46.30217,-124.04268,0.2,43.0,511.0,0.0,,0.0,0.0,,0.0,46.30217,-124.04268,0.0,Normal
367085340,2020-01-01 00:00:03,53.9077,-166.50996,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,53.9077,-166.50996,0.0,Normal
367770470,2020-01-01 00:00:03,40.02258,-80.73445,0.1,21.0,511.0,0.0,,0.0,0.0,,0.0,40.02258,-80.73445,0.0,Normal
367402930,2020-01-01 00:00:03,37.90048,-87.60474,2.4,291.5,301.0,0.0,,0.0,0.0,,0.0,37.90048,-87.60474,0.0,Normal
367702310,2020-01-01 00:00:03,38.00882,-90.05897,0.1,359.8,294.0,0.0,,0.0,0.0,,0.0,38.00882,-90.05897,0.0,Normal
367416270,2020-01-01 00:00:03,53.86855,-166.55556,0.0,224.3,41.0,0.0,,0.0,0.0,,0.0,53.86855,-166.55556,0.0,Normal
367795910,2020-01-01 00:00:03,40.70356,-74.03109,2.7,10.3,511.0,0.0,,0.0,0.0,,0.0,40.70356,-74.03109,0.0,Normal
366932750,2020-01-01 00:00:03,41.50903,-88.09675,0.0,276.7,511.0,0.0,,0.0,0.0,,0.0,41.50903,-88.09675,0.0,Normal
367464670,2020-01-01 00:00:03,32.52679,-87.84005,0.1,240.7,0.0,0.0,,0.0,0.0,,0.0,32.52679,-87.84005,0.0,Normal
367709820,2020-01-01 00:00:03,41.6292,-88.06257,0.0,277.2,267.0,0.0,,0.0,0.0,,0.0,41.6292,-88.06257,0.0,Normal
367627870,2020-01-01 00:00:03,48.53725,-123.01522,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,48.53725,-123.01522,0.0,Normal
367087240,2020-01-01 00:00:03,40.96346,-73.0855,12.5,147.4,150.0,0.0,,0.0,0.0,,0.0,40.96346,-73.0855,0.0,Normal
369970480,2020-01-01 00:00:03,38.98413,-76.46735,0.0,322.2,354.0,0.0,,0.0,0.0,,0.0,38.98413,-76.46735,0.0,Normal
366831930,2020-01-01 00:00:03,37.79683,-122.3935,102.3,360.0,234.0,0.0,,0.0,0.0,,0.0,37.79683,-122.3935,0.0,Normal
367421990,2020-01-01 00:00:03,33.77624,-118.24419,0.0,270.0,511.0,0.0,,0.0,0.0,,0.0,33.77624,-118.24419,0.0,Normal
368115150,2020-01-01 00:00:03,31.49376,-91.51255,0.0,283.6,192.0,0.0,,0.0,0.0,,0.0,31.49376,-91.51255,0.0,Normal
367712150,2020-01-01 00:00:03,35.10305,-92.55039,0.0,43.0,318.0,0.0,,0.0,0.0,,0.0,35.10305,-92.55039,0.0,Normal
368062680,2020-01-01 00:00:03,32.33699,-90.89537,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,32.33699,-90.89537,0.0,Normal
367092210,2020-01-01 00:00:03,33.76688,-91.12186,4.6,24.1,57.0,0.0,,0.0,0.0,,0.0,33.76688,-91.12186,0.0,Normal
367530040,2020-01-01 00:00:03,45.64349,-122.75267,0.0,17.1,231.0,0.0,,0.0,0.0,,0.0,45.64349,-122.75267,0.0,Normal
369970403,2020-01-01 00:00:03,55.53013,-131.76008,21.4,182.5,511.0,0.0,,0.0,0.0,,0.0,55.53013,-131.76008,0.0,Normal
369970039,2020-01-01 00:00:03,38.98417,-76.46733,0.0,30.1,352.0,0.0,,0.0,0.0,,0.0,38.98417,-76.46733,0.0,Normal
367401030,2020-01-01 00:00:03,38.05696,-122.26302,0.0,256.1,162.0,0.0,,0.0,0.0,,0.0,38.05696,-122.26302,0.0,Normal
366904950,2020-01-01 00:00:03,46.57967,-87.38814,0.0,313.0,318.0,0.0,,0.0,0.0,,0.0,46.57967,-87.38814,0.0,Normal
368024740,2020-01-01 00:00:03,33.72909,-118.18749,16.7,85.0,81.0,0.0,,0.0,0.0,,0.0,33.72909,-118.18749,0.0,Normal
367157110,2020-01-01 00:00:03,40.63466,-73.30974,0.0,262.5,511.0,0.0,,0.0,0.0,,0.0,40.63466,-73.30974,0.0,Normal
368060190,2020-01-01 00:00:03,37.80114,-122.39643,0.4,200.8,511.0,0.0,,0.0,0.0,,0.0,37.80114,-122.39643,0.0,Normal
367712180,2020-01-01 00:00:03,35.10246,-92.54496,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,35.10246,-92.54496,0.0,Normal
366888800,2020-01-01 00:00:03,32.69601,-117.15202,0.0,61.4,75.0,0.0,,0.0,0.0,,0.0,32.69601,-117.15202,0.0,Normal
367098010,2020-01-01 00:00:03,36.85863,-76.34686,0.0,5.4,511.0,0.0,,0.0,0.0,,0.0,36.85863,-76.34686,0.0,Normal
636016420,2020-01-01 00:00:03,32.35403,-123.65783,12.9,250.6,255.0,0.0,,0.0,0.0,,0.0,32.35403,-123.65783,0.0,Normal
367401670,2020-01-01 00:00:03,43.65715,-70.24928,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,43.65715,-70.24928,0.0,Normal
367438000,2020-01-01 00:00:03,36.68397,-126.13954,22.4,249.1,249.0,0.0,,0.0,0.0,,0.0,36.68397,-126.13954,0.0,Normal
369970482,2020-01-01 00:00:03,38.98434,-76.46694,0.0,215.9,511.0,0.0,,0.0,0.0,,0.0,38.98434,-76.46694,0.0,Normal
367623310,2020-01-01 00:00:03,42.35424,-71.04716,0.0,103.1,511.0,0.0,,0.0,0.0,,0.0,42.35424,-71.04716,0.0,Normal
366904890,2020-01-01 00:00:03,46.77125,-85.76495,11.8,263.4,268.0,0.0,,0.0,0.0,,0.0,46.77125,-85.76495,0.0,Normal
367185050,2020-01-01 00:00:03,47.65668,-122.36723,0.1,17.8,511.0,0.0,,0.0,0.0,,0.0,47.65668,-122.36723,0.0,Normal
367185180,2020-01-01 00:00:03,41.67529,-88.01346,0.0,273.0,161.0,0.0,,0.0,0.0,,0.0,41.67529,-88.01346,0.0,Normal
367702070,2020-01-01 00:00:03,35.13535,-90.14194,0.1,241.5,78.0,0.0,,0.0,0.0,,0.0,35.13535,-90.14194,0.0,Normal
369850000,2020-01-01 00:00:03,31.52484,-92.72762,0.0,329.7,511.0,0.0,,0.0,0.0,,0.0,31.52484,-92.72762,0.0,Normal
367533040,2020-01-01 00:00:03,36.4212,-87.29219,0.0,28.8,134.0,0.0,,0.0,0.0,,0.0,36.4212,-87.29219,0.0,Normal
366899490,2020-01-01 00:00:03,54.2342,-165.85891,4.3,297.5,299.0,0.0,,0.0,0.0,,0.0,54.2342,-165.85891,0.0,Normal
369996000,2020-01-01 00:00:03,41.53537,-71.31396,0.0,264.6,511.0,0.0,,0.0,0.0,,0.0,41.53537,-71.31396,0.0,Normal
367057620,2020-01-01 00:00:03,36.24557,-89.57095,8.7,234.8,245.0,0.0,,0.0,0.0,,0.0,36.24557,-89.57095,0.0,Normal
367702120,2020-01-01 00:00:03,39.91075,-90.54484,4.5,220.8,215.0,0.0,,0.0,0.0,,0.0,39.91075,-90.54484,0.0,Normal
367704620,2020-01-01 00:00:03,40.75263,-74.02264,0.0,108.4,511.0,0.0,,0.0,0.0,,0.0,40.75263,-74.02264,0.0,Normal
367535260,2020-01-01 00:00:03,42.61257,-70.65301,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,42.61257,-70.65301,0.0,Normal
367380880,2020-01-01 00:00:03,37.77112,-122.29945,0.0,327.7,511.0,0.0,,0.0,0.0,,0.0,37.77112,-122.29945,0.0,Normal
367164090,2020-01-01 00:00:03,41.49753,-81.7038,0.0,298.3,511.0,0.0,,0.0,0.0,,0.0,41.49753,-81.7038,0.0,Normal
366999296,2020-01-01 00:00:03,42.29877,-83.09302,0.0,258.2,511.0,0.0,,0.0,0.0,,0.0,42.29877,-83.09302,0.0,Normal
367788350,2020-01-01 00:00:03,40.51053,-73.22883,11.0,236.4,234.0,0.0,,0.0,0.0,,0.0,40.51053,-73.22883,0.0,Normal
367590790,2020-01-01 00:00:03,34.04542,-90.8864,10.4,172.2,180.0,0.0,,0.0,0.0,,0.0,34.04542,-90.8864,0.0,Normal
368032000,2020-01-01 00:00:03,47.62689,-122.37948,0.0,47.5,178.0,0.0,,0.0,0.0,,0.0,47.62689,-122.37948,0.0,Normal
368123950,2020-01-01 00:00:03,39.92203,-91.41511,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,39.92203,-91.41511,0.0,Normal
367126590,2020-01-01 00:00:03,34.22306,-77.95488,0.0,258.5,511.0,0.0,,0.0,0.0,,0.0,34.22306,-77.95488,0.0,Normal
367725840,2020-01-01 00:00:03,36.83692,-76.27089,0.0,260.5,511.0,0.0,,0.0,0.0,,0.0,36.83692,-76.27089,0.0,Normal
367488250,2020-01-01 00:00:03,48.10504,-122.77746,0.0,43.0,511.0,0.0,,0.0,0.0,,0.0,48.10504,-122.77746,0.0,Normal
538007957,2020-01-01 00:00:03,39.66411,-74.03645,1.8,72.0,79.0,0.0,,0.0,0.0,,0.0,39.66411,-74.03645,0.0,Normal
367738160,2020-01-01 00:00:03,53.90491,-166.51184,0.1,67.2,511.0,0.0,,0.0,0.0,,0.0,53.90491,-166.51184,0.0,Normal
367740030,2020-01-01 00:00:03,33.60332,-117.8966,5.4,295.5,511.0,0.0,,0.0,0.0,,0.0,33.60332,-117.8966,0.0,Normal
367353080,2020-01-01 00:00:03,39.9329,-125.68075,13.2,334.0,337.0,0.0,,0.0,0.0,,0.0,39.9329,-125.68075,0.0,Normal
368045340,2020-01-01 00:00:03,40.05288,-80.73192,1.3,350.8,511.0,0.0,,0.0,0.0,,0.0,40.05288,-80.73192,0.0,Normal
367002380,2020-01-01 00:00:03,36.0378,-89.67926,0.0,116.2,511.0,0.0,,0.0,0.0,,0.0,36.0378,-89.67926,0.0,Normal
368081190,2020-01-01 00:00:03,40.73057,-74.01198,0.3,269.7,511.0,0.0,,0.0,0.0,,0.0,40.73057,-74.01198,0.0,Normal
368081150,2020-01-01 00:00:03,40.71019,-73.97898,0.4,123.1,277.0,0.0,,0.0,0.0,,0.0,40.71019,-73.97898,0.0,Normal
366971980,2020-01-01 00:00:03,53.90057,-166.53141,0.0,186.2,57.0,0.0,,0.0,0.0,,0.0,53.90057,-166.53141,0.0,Normal
367476430,2020-01-01 00:00:03,40.73565,-73.97319,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,40.73565,-73.97319,0.0,Normal
368085000,2020-01-01 00:00:03,47.6271,-122.38088,0.0,342.3,180.0,0.0,,0.0,0.0,,0.0,47.6271,-122.38088,0.0,Normal
367365380,2020-01-01 00:00:03,40.66588,-74.01337,0.1,26.9,511.0,0.0,,0.0,0.0,,0.0,40.66588,-74.01337,0.0,Normal
366998820,2020-01-01 00:00:03,40.64547,-74.12187,0.1,304.6,511.0,0.0,,0.0,0.0,,0.0,40.64547,-74.12187,0.0,Normal
367430330,2020-01-01 00:00:03,37.88427,-87.28613,2.6,129.1,511.0,0.0,,0.0,0.0,,0.0,37.88427,-87.28613,0.0,Normal
366994190,2020-01-01 00:00:03,35.10369,-90.08482,0.1,233.2,276.0,0.0,,0.0,0.0,,0.0,35.10369,-90.08482,0.0,Normal
367327920,2020-01-01 00:00:03,32.32589,-90.8961,0.0,225.9,511.0,0.0,,0.0,0.0,,0.0,32.32589,-90.8961,0.0,Normal
367321280,2020-01-01 00:00:03,38.82956,-82.15589,0.0,72.9,38.0,0.0,,0.0,0.0,,0.0,38.82956,-82.15589,0.0,Normal
367607250,2020-01-01 00:00:03,38.34311,-75.6336,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,38.34311,-75.6336,0.0,Normal
366990570,2020-01-01 00:00:03,41.50388,-73.9929,3.8,34.8,511.0,0.0,,0.0,0.0,,0.0,41.50388,-73.9929,0.0,Normal
366995770,2020-01-01 00:00:03,28.9447,-95.32823,0.1,330.0,315.0,0.0,,0.0,0.0,,0.0,28.9447,-95.32823,0.0,Normal
367483830,2020-01-01 00:00:03,39.25798,-76.55595,0.1,285.4,511.0,0.0,,0.0,0.0,,0.0,39.25798,-76.55595,0.0,Normal
367134010,2020-01-01 00:00:03,40.76178,-74.00301,0.2,360.0,511.0,0.0,,0.0,0.0,,0.0,40.76178,-74.00301,0.0,Normal
538002783,2020-01-01 00:00:03,43.8798,-68.3578,7.3,280.0,288.0,0.0,,0.0,0.0,,0.0,43.8798,-68.3578,0.0,Normal
367662430,2020-01-01 00:00:03,38.8295,-82.15582,0.0,136.5,511.0,0.0,,0.0,0.0,,0.0,38.8295,-82.15582,0.0,Normal
366988760,2020-01-01 00:00:03,36.24461,-86.65854,0.0,232.9,326.0,0.0,,0.0,0.0,,0.0,36.24461,-86.65854,0.0,Normal
366988710,2020-01-01 00:00:03,36.17231,-86.8347,0.4,71.7,31.0,0.0,,0.0,0.0,,0.0,36.17231,-86.8347,0.0,Normal
367319530,2020-01-01 00:00:03,57.77873,-152.41035,0.0,12.1,511.0,0.0,,0.0,0.0,,0.0,57.77873,-152.41035,0.0,Normal
367161000,2020-01-01 00:00:03,47.62629,-122.38303,0.0,277.2,269.0,0.0,,0.0,0.0,,0.0,47.62629,-122.38303,0.0,Normal
367653630,2020-01-01 00:00:03,46.15341,-123.37716,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,46.15341,-123.37716,0.0,Normal
366997750,2020-01-01 00:00:03,28.87372,-95.43883,0.0,114.1,511.0,0.0,,0.0,0.0,,0.0,28.87372,-95.43883,0.0,Normal
366985270,2020-01-01 00:00:03,37.81684,-122.40723,10.1,137.8,140.0,0.0,,0.0,0.0,,0.0,37.81684,-122.40723,0.0,Normal
367335830,2020-01-01 00:00:03,39.71727,-75.51787,0.0,248.6,511.0,0.0,,0.0,0.0,,0.0,39.71727,-75.51787,0.0,Normal
368926038,2020-01-01 00:00:03,41.39866,-88.28138,102.3,360.0,265.0,0.0,,0.0,0.0,,0.0,41.39866,-88.28138,0.0,Normal
367741140,2020-01-01 00:00:03,39.27374,-76.5991,0.0,258.7,25.0,0.0,,0.0,0.0,,0.0,39.27374,-76.5991,0.0,Normal
367368170,2020-01-01 00:00:03,47.53785,-122.32833,0.6,46.5,141.0,0.0,,0.0,0.0,,0.0,47.53785,-122.32833,0.0,Normal
367369720,2020-01-01 00:00:03,33.74376,-118.27366,0.1,290.2,118.0,0.0,,0.0,0.0,,0.0,33.74376,-118.27366,0.0,Normal
440062000,2020-01-01 00:00:03,34.1776,-119.7218,15.5,284.6,286.0,0.0,,0.0,0.0,,0.0,34.1776,-119.7218,0.0,Normal
367682610,2020-01-01 00:00:03,40.6148,-74.05406,0.1,303.7,339.0,0.0,,0.0,0.0,,0.0,40.6148,-74.05406,0.0,Normal
367682990,2020-01-01 00:00:03,31.22546,-92.1202,5.4,229.0,216.0,0.0,,0.0,0.0,,0.0,31.22546,-92.1202,0.0,Normal
367754690,2020-01-01 00:00:03,47.63453,-122.32808,0.0,125.5,511.0,0.0,,0.0,0.0,,0.0,47.63453,-122.32808,0.0,Normal
367497610,2020-01-01 00:00:03,40.53213,-74.25271,0.0,348.9,255.0,0.0,,0.0,0.0,,0.0,40.53213,-74.25271,0.0,Normal
367684960,2020-01-01 00:00:03,37.01987,-88.27288,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,37.01987,-88.27288,0.0,Normal
367027570,2020-01-01 00:00:03,34.01989,-119.14947,6.8,295.3,302.0,0.0,,0.0,0.0,,0.0,34.01989,-119.14947,0.0,Normal
367028060,2020-01-01 00:00:03,53.88139,-166.54099,0.0,229.8,511.0,0.0,,0.0,0.0,,0.0,53.88139,-166.54099,0.0,Normal
367755550,2020-01-01 00:00:03,40.02096,-80.73585,0.0,233.1,21.0,0.0,,0.0,0.0,,0.0,40.02096,-80.73585,0.0,Normal
367717440,2020-01-01 00:00:03,37.02009,-88.25221,0.0,268.3,511.0,0.0,,0.0,0.0,,0.0,37.02009,-88.25221,0.0,Normal
368106730,2020-01-01 00:00:03,41.50877,-88.09695,0.0,248.8,511.0,0.0,,0.0,0.0,,0.0,41.50877,-88.09695,0.0,Normal
367446370,2020-01-01 00:00:03,37.93256,-87.37494,3.3,299.4,299.0,0.0,,0.0,0.0,,0.0,37.93256,-87.37494,0.0,Normal
367542320,2020-01-01 00:00:03,33.20123,-87.61862,0.0,225.7,511.0,0.0,,0.0,0.0,,0.0,33.20123,-87.61862,0.0,Normal
368065590,2020-01-01 00:00:03,28.94545,-95.37975,0.0,216.4,511.0,0.0,,0.0,0.0,,0.0,28.94545,-95.37975,0.0,Normal
